id,artist,date,title,link,venue,city,lineup,lineup_count
2329350_massano,Massano,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_cuartero,Cuartero,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_mala,Mala,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_lil-louis,Lil' Louis,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2407072_lil-louis,Lil' Louis,2026-07-03,Montreux Jazz Festival 2026 - Week 1,https://ra.co/events/2407072,Montreux Music & Convention Center,All,Zelev (CH);Chami;DJ Nobu;Madame Roche;Daughter In Law;LP Giobbi;AUBE;Melanie Havens;Richelle Soigni;Daniel Monaco;Danny L Harle;ascendant vierge;¥ØU$UK€ ¥UK1MAT$U;Bowmore;Peach;Ogazón;DBN Gogo;PinkPantheress;Irrational Reflection;Chlär;Grace Dahl;Deetron;Yasmin;Lil' Louis;DJ Gigola;DJ AYA;ARMANA KHAN;Moktar;Batu;Dee Diggs;Ben Böhmer;Adriatique;ANouch;Read the News;2M (CH);Eris Drew,36
2415721_lil-louis,Lil' Louis,2026-07-03,Night Tales: Lil Louis [Extended Set],https://ra.co/events/2415721,Night Tales,London,Lil' Louis,1
2329350_konduku,Konduku,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_sizing,sizing,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_gandalf,Gandalf,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_skrillex,Skrillex,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_fireground,Fireground,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_fiorella,Fiorella,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_dyen,DYEN,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_djrum,DjRUM,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_disclosure,Disclosure,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_diplo,Diplo,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_daphni,Daphni,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
2329350_argy,Argy,2026-07-03,KappaFuturFestival 2026,https://ra.co/events/2329350,Parco Dora,Turin,Adiel;Quest (IT);Adrian Mills;Agoria;Alignment;Fatima Hajji;Amelie Lens;Anthea;ANXHELA;Argy;Armin van Buuren;Avalon Emerson;Batu;Beatrice M.;Ben Klock;Marcel Dettmann;Boys Noize;Carl Craig;Mike Banks;Charlotte de Witte;Chez Damier;Chloé Caillet;Luke Alessi;Chris Lake;Clara Cuvé;Dean Bryce;Daphni;Diplo;Busy P;Tatyana Jane;Disclosure;DJ Rush;DjRUM;DYEN;Enrico Sangiuliano;Erol Alkan;Confidence Man;Fiorella;Fireground;Floating Points;Palms Trax;Four Tet;Skrillex;Gandalf;sizing;Interplanetary Criminal;Jamie Jones;Joseph Capriati;Seth Troxler;Jane Fitz;Joe Claussell;John Talabot;KI/KI;Konduku;Marco Shuttle;Lil' Louis;Maceo Plex;Mad Dog;Mala;Manda Moor;Cuartero;Massano;Max Cooper;Max Dean;Luke Dean_;Mia Koden;Michael Bibi;Miss Monique;Nicola Gavino;Mochakk;Nikolina;Nosedrip;NOVAH;Objekt;Olympe;Paco Osuna;Nicole Moudaber;Peggy Gou;Prunk;YOUniverse;DJ Tennis;Red Axes;Rhadoo;Richie Hawtin;Riverside (IT);Sammy Virji;Sebastian Ingrosso;Serafina;FUMI;Shkedul;Enrico Vivaldi;Simone de Kunovich;Skream;Fleur Shore;Solomun;Colin Benders;Lady Starlight;Speedy J;Chris Liebing;STERAC;Dasha Rush;Sven Vath;Tal Fussman;The Robinson;Tini Gessler;Vendex;Vieze Asbak;Viviana Casanova;Wade;Xiaolin,110
