amazon_ed_playlist_count,amazon_playlist_count,anghami_followers,anghami_plays,band,boomplay_comments,boomplay_favorites,boomplay_plays,boomplay_ranking_current,boomplay_shares,bs_followers,career_status,cm_artist,cm_artist_rank,cm_tag,code2,current_city,de_editorial_playlist_total_reach,de_playlist_total_reach,deezer_ed_playlist_count,deezer_ed_playlist_total_reach,deezer_fans,deezer_playlist_count,deezer_playlist_total_reach,facebook_followers,facebook_likes,facebook_talks,fs_likes,fs_talks,genius_pageviews,genre_smart_ordered,genres,hometown_city,image_url,ins_engagement_rate,ins_followers,itunes_ed_playlist_count,itunes_playlist_count,line_music_artist_likes,line_music_likes,line_music_mv_plays,line_music_plays,melon_artist_fans,melon_likes,melon_video_likes,melon_video_views,name,num_am_editorial_playlists,num_am_playlists,num_az_editorial_playlists,num_az_playlists,num_de_editorial_playlists,num_de_playlists,num_sp_editorial_playlists,num_sp_playlists,num_yt_editorial_playlists,num_yt_playlists,pandora_lifetime_stations_added,pandora_lifetime_streams,pandora_listeners_28_day,pronoun,rank_eg,rank_fb,shazam_count,snap_subscribers,songkick_fans,soundcloud_followers,soundcloud_plays,sp_editorial_playlist_total_reach,sp_followers,sp_followers_to_listeners_ratio,sp_listeners_to_followers_ratio,sp_monthly_listeners,sp_playlist_total_reach,sp_popularity,spotify_ed_playlist_count,spotify_ed_playlist_total_reach,spotify_playlist_count,spotify_playlist_total_reach,tiktok_followers,tiktok_likes,tiktok_top_video_views,tiktok_track_posts,ts_followers,ts_likes,ts_tweet_count,twitch_followers,twitch_monthly_viewer_hours,twitch_views,twitch_weekly_viewer_hours,ws_views,ycs_subscribers,ycs_views,youtube_daily_video_views,youtube_ed_playlist_count,youtube_ed_playlist_total_reach,youtube_monthly_video_views,youtube_playlist_count,youtube_playlist_total_reach,yt_editorial_playlist_total_reach,yt_playlist_total_reach
538,549,12931,2723658,False,1,26,330700,14000,0,,"{""stage"": ""superstar"", ""stage_score"": 18, ""trend"": ""gradual decline"", ""trend_score"": 82}",152776,151,"[501208, 507859, 501175, 501213, 501212, 501285, 503786, 501827, 501215, 503263, 501214, 503275, 12748]",CO,Medellin,19580780,26204148,71,19580780,889109,367,26204148,1421552,1421552,1022,1421552,1022,2743579,"[{""1"": 501208}, {""2"": 507859}, {""3"": 501175}, {""4"": 501213}, {""5"": 501212}, {""6"": 501285}, {""7"": 503786}, {""8"": 501827}, {""9"": 501215}, {""10"": 503263}, {""11"": 501214}, {""12"": 503275}, {""13"": 12748}]","reggaeton, urbano latino, house, latin hip-hop/rap, latin pop, art pop, indian singer/songwriter, trap latino, latin dance, latin electronic, latin rock, latin singer/songwriter",Medellin,https://i.scdn.co/image/ab6761610000e5eb7e529f4ad13f86c69962cb12,2.454,14468826,268,692,90,72,,16946,1264,3402,,,Feid,268,692,538,549,71,367,513,653485,54,353,347852,202311029,233052,he/him,155,202,62835755,,650911,93611,22303026,144807163,20297468,0.546671,1.829253,37129196,351869408,86,513,144807163,653485,351869408,15400000,555800000,48274926882,29135645,1386006,950,4044,,,,,569,7180000,11611695156,8462407,54,1717102,225561897,353,1403219448,1717102,1403219448
576,583,210659,42174968,False,3,44,313300,15700,6,,"{""stage"": ""superstar"", ""stage_score"": 25, ""trend"": ""steady"", ""trend_score"": 52}",3928,70,"[501208, 501434, 501456, 501213, 501212, 501164, 507546, 501271, 501827, 507859, 503442, 503456, 503434, 503431, 503430, 503445]",PR,,11750905,18075314,94,11750905,3298978,704,18075314,21818624,21818624,538778,21818624,538778,5825398,"[{""1"": 501208}, {""2"": 501434}, {""3"": 501456}, {""4"": 501213}, {""5"": 501212}, {""6"": 501164}, {""7"": 507546}, {""8"": 501271}, {""9"": 501827}, {""10"": 507859}, {""11"": 503442}, {""12"": 503456}, {""13"": 503434}, {""14"": 503431}, {""15"": 503430}, {""16"": 503445}]","reggaeton, perreo, edm, latin hip-hop/rap, latin pop, trap, acid house, alternative hip-hop, trap latino, urbano latino, caribbean alternative, caribbean dance, caribbean electronic, caribbean hip-hop/rap, caribbean pop, caribbean psychedelic",Bayamón,https://i.scdn.co/image/ab6761610000e5eb9fdfba2d2da87b9305d50758,0.1926,22527848,413,1366,236,1,,28,,148501,1132,172891,Farruko,413,1366,576,583,94,704,1092,1308482,48,411,6983681,2712238600,1115636,he/him,69,101,155070783,,727965,201263,102579892,104125912,17953778,0.393797,2.539379,45591448,425751276,83,1092,104125912,1308482,425751276,5376589,22200000,57120353069,80953701,4292166,473,11296,,,,,213,20700000,13312081443,11264244,48,80756486,284483166,411,1719398461,80756486,1719398461
48,51,116480,22624600,False,9,325,1400000,61200,3,,"{""stage"": ""superstar"", ""stage_score"": 8, ""trend"": ""growth"", ""trend_score"": 13}",306096,411,"[505498, 501121, 501609, 501903, 501675, 507850, 503525, 503537, 503533, 503515, 503512, 503513]",US,,631181,1055163,13,631181,1255627,65,1055163,1984566,1984566,2029,1984566,2029,44743624,"[{""1"": 505498}, {""2"": 501121}, {""3"": 501609}, {""4"": 501903}, {""5"": 501675}, {""6"": 507850}, {""7"": 503525}, {""8"": 503537}, {""9"": 503533}, {""10"": 503515}, {""11"": 503512}, {""12"": 503513}]","emo rap, hip-hop/rap, lofi, cloud rap, organic house, tribal house, us ambient, us dance, us easy listening, us electronic, us hip-hop/rap, us rock",Allentown,https://i.scdn.co/image/ab6761610000e5eb3d9d59e200e82fa53d8781a1,4.8547,8089843,47,203,,,,,4374,17268,,,Lil Peep,47,203,48,51,13,65,105,869546,6,68,2018554,460671848,198095,he/him,485,374,29620962,,,3390783,3865318985,4288918,17162676,0.838869,1.192081,20459293,100017151,82,105,4288918,869546,100017151,2210278,10500000,12109067453,9823625,923723,8797,5242,,,,,2350,10100000,5362606147,,6,21250,,68,296829331,21250,296829331
349,377,1151355,129618866,False,,,,,,,"{""stage"": ""superstar"", ""stage_score"": 18, ""trend"": ""steady"", ""trend_score"": 91}",4516,134,"[501146, 501124, 507626, 501872, 507659, 507575, 501175, 507725, 507781, 501456, 501871, 507632, 501431]",NL,,11258376,15430683,84,11258376,7574526,724,15430683,15557097,15557097,61607,15557097,61607,6776839,"[{""1"": 501146}, {""2"": 501124}, {""3"": 507626}, {""4"": 501872}, {""5"": 507659}, {""6"": 507575}, {""7"": 501175}, {""8"": 507725}, {""9"": 507781}, {""10"": 501456}, {""11"": 501871}, {""12"": 507632}, {""13"": 501431}]","dance, electronic, electro house, electropop, future bounce, big room house, house, melodic house, progressive house, edm, dance pop, electronica, deep house",Amsterdam,https://i.scdn.co/image/ab6761610000e5ebf5b8ee60f1f4ee3453aba40b,1.1031,15197498,358,1455,21290,76203,2826,9009640,15907,286033,1536,115497,Martin Garrix,358,1455,349,377,84,724,829,1018977,55,457,1778697,557248310,299855,he/him,166,108,109075617,,1788038,2246264,562071096,82851038,15258927,0.608184,1.644238,25089306,323832112,75,829,82851038,1018977,323832112,2564395,43200000,13234199881,14114396,7492432,7605,17322,1549,,,,1083,15200000,7369868263,1927281,55,4952549,60819814,457,1668168881,4952549,1668168881
364,380,120029,20327267,False,,,,,,,"{""stage"": ""superstar"", ""stage_score"": 14, ""trend"": ""growth"", ""trend_score"": 64}",398544,249,"[501121, 501524, 504406, 501164, 501267, 503537, 503515, 503512, 503511, 420603]",US,Charlotte,5960408,7111707,134,5960408,1135972,628,7111707,6966861,6966861,188721,6966861,188721,18105644,"[{""1"": 501121}, {""2"": 501524}, {""3"": 504406}, {""4"": 501164}, {""5"": 501267}, {""6"": 503537}, {""7"": 503515}, {""8"": 503512}, {""9"": 503511}, {""10"": 420603}]","hip-hop/rap, pop rap, southern hip-hop, trap, afro house, us dance, us electronic, us hip-hop/rap, us pop",Charlotte,https://i.scdn.co/image/ab6761610000e5eb3552638b88297e6ec45a3934,0.3634,19564586,450,1337,7185,59259,4611,6894274,7935,93682,66,1975,DaBaby,450,1337,364,380,134,628,463,1471994,29,260,5682335,2578123755,2534216,he/him,367,174,75125545,,963774,926235,970726618,120421976,13499914,0.417623,2.394505,32325610,396027763,79,463,120421976,1471994,396027763,10356301,76900000,50973258275,22873612,4310516,5540,8005,,,,,892,11400000,6034614968,1618687,29,0,43634240,260,573825142,0,573825142
515,535,692206,63100917,False,,,,,,633435,"{""stage"": ""superstar"", ""stage_score"": 33, ""trend"": ""growth"", ""trend_score"": 93}",4441,62,"[501146, 501871, 501175, 501806, 501872, 501125, 420255, 434177]",SE,Stockholm,16521147,35023823,126,16521147,1614741,872,35023823,2899559,2899559,49230,2899559,49230,7084717,"[{""1"": 501146}, {""2"": 501871}, {""3"": 501175}, {""4"": 501806}, {""5"": 501872}, {""6"": 501125}, {""7"": 420255}, {""8"": 434177}]","dance, dance pop, house, swedish pop, electropop, r&b/soul",Stockholm,https://i.scdn.co/image/ab6761610000e5ebd519a7e349541cba8f85e965,4.335599999999999,11974632,466,1682,18837,17138,,2100203,12917,130234,208,40698,Zara Larsson,466,1682,515,535,126,872,1203,955179,49,375,825944,945937128,779809,she/her,50,165,73994609,,1395442,103967,17859243,248410304,12979327,0.191103,5.232778,67917937,609734303,85,1203,248410304,955179,609734303,10828919,356900000,27027029210,16911959,1476187,10017,5883,4112,,,,7325,7590000,3880258871,3581690,49,0,102606363,375,4699552984,0,4699552984
208,221,1679,175114,False,,,,,,,"{""stage"": ""superstar"", ""stage_score"": 7, ""trend"": ""growth"", ""trend_score"": 40}",5375,576,"[501216, 503269, 501509, 505598, 507781, 503934, 503948, 503926, 503932, 503922, 503924]",MX,Vina del Mar,903048,1236012,22,903048,702417,144,1236012,3780698,3780698,43311,3780698,43311,558837,"[{""1"": 501216}, {""2"": 503269}, {""3"": 501509}, {""4"": 505598}, {""5"": 507781}, {""6"": 503934}, {""7"": 503948}, {""8"": 503926}, {""9"": 503932}, {""10"": 503922}, {""11"": 503924}]","latin folk, latin alternative, hard techno, latin indie, progressive house, mexican alternative, mexican dance, mexican electronic, mexican folk, mexican pop, mexican rock",,https://i.scdn.co/image/ab6761610000e5ebd4d9941b20bbf2bbe3714acc,4.7828,6063385,82,224,29,1,,6,,,,,Mon Laferte,82,224,208,221,22,144,224,231708,26,132,368822,118982331,223210,she/her,565,764,11744973,,316559,24444,2120244,54490979,12724299,0.707056,1.414316,17996179,101423891,79,224,54490979,231708,101423891,4924270,54300000,13383908933,4755087,755155,116304,5742,,,,,387,7510000,7188314804,4306276,26,2194232,118522571,132,733202282,2194232,733202282
339,360,393983,50753437,False,,,,,,,"{""stage"": ""superstar"", ""stage_score"": 6, ""trend"": ""steady"", ""trend_score"": 23}",5239,696,"[501120, 501721, 503694, 501368, 501327, 501125, 503720, 503703, 503716, 503698, 503699, 419634]",CA,Toronto,1957694,2597696,39,1957694,695279,426,2597696,1810129,1810129,1350,1810129,1350,18388436,"[{""1"": 501120}, {""2"": 501721}, {""3"": 503694}, {""4"": 501368}, {""5"": 501327}, {""6"": 501125}, {""7"": 503720}, {""8"": 503703}, {""9"": 503716}, {""10"": 503698}, {""11"": 503699}, {""12"": 419634}]","pop, r&b, canadian pop, chill house, brazilian gospel, r&b/soul, canadian dance, canadian devotional & spiritual, canadian easy listening, canadian electronic, canadian r&b/soul",Toronto,https://i.scdn.co/image/ab6761610000e5eb508ccc1e658fc54e5de6f8df,0.2981,4567039,458,1241,6615,51767,3847,5788827,21216,329659,523,139417,Alessia Cara,458,1241,339,360,39,426,691,747631,40,252,2448178,2133258737,867246,she/her,1018,373,54595463,,1400678,118841,57091470,40559884,12507592,0.630431,1.586215,19839733,201304463,72,691,40559884,747631,201304463,717476,10000000,7793442214,15212832,1075216,33298,7886,,,,,1512,4540000,1853836415,,40,1235539,,252,751103735,1235539,751103735
240,240,196221,8587043,False,0,6,150800,99000,0,,"{""stage"": ""superstar"", ""stage_score"": 7, ""trend"": ""steady"", ""trend_score"": 25}",211729,506,"[501219, 501220, 501126, 501175, 507546, 501120, 501540, 503281, 501225, 501223, 503774, 503788, 503783, 503787, 17459, 420587, 506067]",IN,,34890,44347,6,34890,25993,15,44347,1687487,1687487,4561,1687487,4561,761882,"[{""1"": 501219}, {""2"": 501220}, {""3"": 501126}, {""4"": 501175}, {""5"": 507546}, {""6"": 501120}, {""7"": 501540}, {""8"": 503281}, {""9"": 501225}, {""10"": 501223}, {""11"": 503774}, {""12"": 503788}, {""13"": 503783}, {""14"": 503787}, {""15"": 17459}, {""16"": 420587}, {""17"": 506067}]","bollywood, indian pop, classical, house, acid house, pop, indian, south asian pop, indian classical, indian dance, indian electronic, indian instrumental, indian psychedelic, indian soundtrack",Mumbai,https://i.scdn.co/image/ab6761610000e5eb76328e37a2c1280ab9adb90c,2.3728,3528259,214,276,1,1,,33,,,,,Vishal Dadlani,214,276,240,240,6,15,170,164401,23,393,8165,9820842,3879,he/him,445,952,11195629,,,326,29743,21056874,12287958,0.556446,1.797119,22082926,77597470,73,170,21056874,164401,77597470,,,5697803679,13817247,2629915,23750,72639,,,,,74,,,5393427,23,4129,150645119,393,972902874,4129,972902874
400,427,401872,38035236,False,,,,,,,"{""stage"": ""superstar"", ""stage_score"": 12, ""trend"": ""growth"", ""trend_score"": 38}",2926,277,"[501121, 503330, 501524, 504406, 507546, 501163, 501169, 507617, 503537, 503515, 503511, 503526, 503513, 8919]",US,Detroit,1463770,4139228,46,1463770,1639163,502,4139228,7593295,7593295,15461,7593295,15461,77742770,"[{""1"": 501121}, {""2"": 503330}, {""3"": 501524}, {""4"": 504406}, {""5"": 507546}, {""6"": 501163}, {""7"": 501169}, {""8"": 507617}, {""9"": 503537}, {""10"": 503515}, {""11"": 503511}, {""12"": 503526}, {""13"": 503513}, {""14"": 8919}]","hip-hop/rap, african electronic, pop rap, southern hip-hop, acid house, dirty south, indie rock, detroit rap, us dance, us electronic, us pop, us psychedelic, us rock",Detroit,https://i.scdn.co/image/ab6761610000e5eb3d5b14b45d4c3d10d23b03ff,1.368,17018772,666,1840,2461,322,,80542,9909,23691,,,Big Sean,666,1840,400,427,46,502,689,1352123,32,391,13126613,3742822754,919388,he/him,801,77,108207624,871064,2543188,9510945,527967259,55417422,11786804,0.525771,1.901967,22418114,336985947,76,689,55417422,1352123,336985947,1300000,21600000,15930905392,17419743,11884570,23289,21719,,,,,991,4520000,2624401161,497523,32,77876977,13086048,391,638370135,77876977,638370135
285,297,80179,15013515,False,,,,,,,"{""stage"": ""superstar"", ""stage_score"": 5, ""trend"": ""steady"", ""trend_score"": 50}",188290,835,"[501313, 501132, 507702, 501442, 507574, 501160, 507583, 501541, 501135, 501122, 501167, 507786, 507611, 501331, 501468, 503523, 503537, 503515, 503514, 503511, 503526, 503513, 10746, 482992]",US,Nashville,3626786,6406119,38,3626786,502698,80,6406119,335147,335147,820,335147,820,17336704,"[{""1"": 501313}, {""2"": 501132}, {""3"": 507702}, {""4"": 501442}, {""5"": 507574}, {""6"": 501160}, {""7"": 507583}, {""8"": 501541}, {""9"": 501135}, {""10"": 501122}, {""11"": 501167}, {""12"": 507786}, {""13"": 507611}, {""14"": 501331}, {""15"": 501468}, {""16"": 503523}, {""17"": 503537}, {""18"": 503515}, {""19"": 503514}, {""20"": 503511}, {""21"": 503526}, {""22"": 503513}, {""23"": 10746}, {""24"": 482992}]","black metal, alternative, jangle pop, dream pop, bedroom pop, indie pop, bubblegrunge, indie, psychedelic, rock, alternative rock, psychedelic pop, dark pop, brazilian pop, eurodance, us alternative, us dance, us electronic, us metal, us pop, us psychedelic, us rock",,https://i.scdn.co/image/ab6761610000e5eb16eec86fff40fa5ef0b57cef,3.5639,2575068,164,381,351,23,,2170,2248,50154,,,Mitski,164,381,285,297,38,80,223,703849,24,80,153318,49255167,150606,she/her,972,789,12953255,,1428653,238694,109946954,61250839,11769812,0.575049,1.738981,20467481,225395138,79,223,61250839,703849,225395138,2300000,19900000,32798011464,10852198,469300,43395,553,,,,,1292,2870000,1523050675,1283081,24,0,38382942,80,324085055,0,324085055
223,223,143542,19849849,False,41,802,13800000,969,13,,"{""stage"": ""superstar"", ""stage_score"": 7, ""trend"": ""steady"", ""trend_score"": 31}",526471,560,"[501121, 501877, 501164, 501271, 501903, 501431, 501897, 503523, 503537, 503515, 503512, 503511, 503513, 419424]",US,Miami,1073409,1837454,24,1073409,717627,198,1837454,1100922,1100922,684,1100922,684,34944425,"[{""1"": 501121}, {""2"": 501877}, {""3"": 501164}, {""4"": 501271}, {""5"": 501903}, {""6"": 501431}, {""7"": 501897}, {""8"": 503523}, {""9"": 503537}, {""10"": 503515}, {""11"": 503512}, {""12"": 503511}, {""13"": 503513}, {""14"": 419424}]","hip-hop/rap, alternative pop, trap, alternative hip-hop, cloud rap, deep house, punk rap, us alternative, us dance, us electronic, us hip-hop/rap, us pop, us rock",,https://i.scdn.co/image/ab6761610000e5ebf2db81b3312a1f167fc54096,1.1822,11823882,212,598,542,58,,7580,3660,6882,68,1151,Trippie Redd,212,598,223,223,24,198,234,1263037,14,133,1981125,474822871,121172,he/him,739,371,33650833,453035,1369468,2185210,2695503912,9265343,11737115,0.47558,2.102696,24679584,194477520,78,234,9265343,1263037,194477520,3865429,22600000,23358434887,9959010,2378682,1357,1771,,,,,853,4800000,1785544917,,14,32494,,133,448303360,32494,448303360
411,433,160378,33053909,False,0,0,,99000,0,,"{""stage"": ""superstar"", ""stage_score"": 13, ""trend"": ""growth"", ""trend_score"": 20}",29578,237,"[501146, 501124, 507626, 501175, 503746, 503724, 507816, 501872, 507580, 507852, 501815, 507864, 501456, 504404, 501215, 503263, 501331, 503725]",BR,,5493014,15598613,102,5493014,4518423,1159,15598613,9222703,9222703,60002,9222703,60002,445889,"[{""1"": 501146}, {""2"": 501124}, {""3"": 507626}, {""4"": 501175}, {""5"": 503746}, {""6"": 503724}, {""7"": 507816}, {""8"": 501872}, {""9"": 507580}, {""10"": 507852}, {""11"": 501815}, {""12"": 507864}, {""13"": 501456}, {""14"": 504404}, {""15"": 501215}, {""16"": 503263}, {""17"": 501331}, {""18"": 503725}]","dance, electronic, electro house, house, brazilian dance, brazilian electronic, soulful house, electropop, brazilian bass, tropical house, tech house, vocal house, edm, slap house, latin dance, latin electronic, brazilian pop, brazilian r&b/soul",,https://i.scdn.co/image/ab6761610000e5eb6b07a040a57d013a7e49f908,0.4097,28884559,217,918,396,478,,73937,,11674,,,Alok,217,918,411,433,102,1159,457,914432,42,284,64367,161903183,94986,he/him,350,168,56222112,,624106,707323,47599189,83305865,11353260,0.440647,2.269392,25765000,395146896,77,457,83305865,914432,395146896,15114035,116900000,20058591257,19543748,2679250,2659,3201,32690,,,,465,7040000,2162922915,2900381,42,0,82428420,284,235357219,0,235357219
235,237,61330,9813020,False,,,,,,783188,"{""stage"": ""superstar"", ""stage_score"": 7, ""trend"": ""gradual decline"", ""trend_score"": 65}",5731,714,"[501121, 501175, 501216, 501271, 501892, 503515, 503523, 503537, 503521, 503512, 171902, 125533, 9903]",US,Atlanta,2159494,3062584,21,2159494,454087,234,3062584,2489825,2489825,1965,2489825,1965,29458261,"[{""1"": 501121}, {""2"": 501175}, {""3"": 501216}, {""4"": 501271}, {""5"": 501892}, {""6"": 503515}, {""7"": 503523}, {""8"": 503537}, {""9"": 503521}, {""10"": 503512}, {""11"": 171902}, {""12"": 125533}, {""13"": 9903}]","hip-hop/rap, house, latin folk, alternative hip-hop, mumble rap, us electronic, us alternative, us dance, us folk, us hip-hop/rap",Atlanta,https://i.scdn.co/image/ab6761610000e5eb86c7c38d4c8c461dba55035c,1.1868,11599157,335,1165,1963,10246,2431,2182794,4865,1949,,,Lil Yachty,335,1165,235,237,21,234,535,1273965,37,279,3208345,407588952,95993,he/him,1379,269,47460355,2255738,1450445,1116540,964158716,51164759,11231513,0.739611,1.352061,15185693,227661141,76,535,51164759,1273965,227661141,9800000,253600000,25644568039,24981694,4922335,16920,50406,170074,,,,1312,3250000,1440567050,565533,37,1046040911,16446877,279,1970988884,1046040911,1970988884
51,61,3955,831735,False,,,,,,,"{""stage"": ""superstar"", ""stage_score"": 3, ""trend"": ""gradual decline"", ""trend_score"": 65}",711786,1100,"[501130, 501138, 503803, 503809, 429078, 501120, 501160, 501877, 501169, 501167, 501125, 507555, 501721, 501431, 503796, 503462, 503816, 503795, 503801, 501547, 501548]",ID,,233244,368677,11,233244,39007,47,368677,393155,393155,17355,393155,17355,6895181,"[{""1"": 501130}, {""2"": 501138}, {""3"": 503803}, {""4"": 503809}, {""5"": 429078}, {""6"": 501120}, {""7"": 501160}, {""8"": 501877}, {""9"": 501169}, {""10"": 501167}, {""11"": 501125}, {""12"": 507555}, {""13"": 501721}, {""14"": 501431}, {""15"": 503796}, {""16"": 503462}, {""17"": 503816}, {""18"": 503795}, {""19"": 503801}, {""20"": 501547}, {""21"": 501548}]","folk, singer/songwriter, indonesian alternative, indonesian singer/songwriter, pop, indie pop, alternative pop, indie rock, alternative rock, r&b/soul, alternative r&b, r&b, deep house, indonesian r&b/soul, southeast asian r&b/soul, indonesian dance, indonesian electronic, indonesian folk, indonesian pop, indonesian rock",,https://i.scdn.co/image/ab6761610000e5eb0654e511623cba4e0e9e2f0c,9.2556,3074809,80,161,292,2640,,268786,6015,29940,39,4022,NIKI,80,161,51,61,11,47,110,280340,5,19,28830,3277308,1392,she/her,981,2075,4877778,,269894,33268,4482469,19627713,10928170,0.723613,1.381955,15102240,86955025,77,110,19627713,280340,86955025,1420302,23800000,24476336371,9412999,416915,1992,1366,,,,,742,1480000,769005279,1054999,5,0,30407300,19,184111405,0,184111405
331,365,708906,43082362,False,,,,,,,"{""stage"": ""superstar"", ""stage_score"": 20, ""trend"": ""growth"", ""trend_score"": 7}",207242,140,"[501121, 501871, 501524, 501872, 507725, 503537, 503512]",US,Los Angeles,3752553,5264422,66,3752553,4165295,409,5264422,24921808,24921808,31627,24921808,31627,7938058,"[{""1"": 501121}, {""2"": 501871}, {""3"": 501524}, {""4"": 501872}, {""5"": 507725}, {""6"": 503537}, {""7"": 503512}]","hip-hop/rap, dance pop, pop rap, electropop, melodic house, us dance, us hip-hop/rap",Los Angeles,https://i.scdn.co/image/ab6761610000e5eb1c43cbfb50d7ac393df96ae5,0.8330000000000001,3690359,354,978,33954,69,287,18598,7415,68778,23,25473,Kesha,354,978,331,365,66,409,592,1077045,44,196,13087798,3039313289,956960,she/her,178,114,75500179,,2669586,6075686,12404538,146390664,9834594,0.210695,4.746196,46676908,402838776,80,592,146390664,1077045,402838776,4600000,68000000,38815405907,25612209,2813743,2024,9510,,,,,3799,4760000,3247796190,1905783,44,6693349,48771597,196,847620273,6693349,847620273
534,547,1844547,144783411,False,,,,,,,"{""stage"": ""superstar"", ""stage_score"": 22, ""trend"": ""steady"", ""trend_score"": 76}",4310,103,"[501146, 501124, 501120, 507626, 501872, 501175, 507640, 501871, 501524, 503667, 503645, 503642, 503641, 10689]",FR,Paris,9138014,14729296,180,9138014,5778411,977,14729296,6559867,6559867,35769,6559867,35769,9696959,"[{""1"": 501146}, {""2"": 501124}, {""3"": 501120}, {""4"": 507626}, {""5"": 501872}, {""6"": 501175}, {""7"": 507640}, {""8"": 501871}, {""9"": 501524}, {""10"": 503667}, {""11"": 503645}, {""12"": 503642}, {""13"": 503641}, {""14"": 10689}]","dance, electronic, pop, electro house, electropop, house, fidget house, dance pop, pop rap, french dance, french electronic, french hip-hop/rap, french pop",Paris,https://i.scdn.co/image/ab6761610000e5eb175df1a8848d8ff67c6d5600,1.9833,10367193,754,2220,27600,155938,5241,23059911,7612,149197,68,14951,DJ Snake,754,2220,534,547,180,977,1071,1502058,70,490,2177468,1153597900,846820,he/him,121,91,176153068,,1864719,1036581,360778775,106483701,9723687,0.19184,5.212686,50686529,440694891,80,1071,106483701,1502058,440694891,3877050,32000000,35014922377,30664949,1749382,117494,27035,,,,,728,25100000,10769251235,4846568,70,84818171,115427270,490,4398746506,84818171,4398746506
73,75,4804,1241378,False,0,4,,99000,1,,"{""stage"": ""superstar"", ""stage_score"": 6, ""trend"": ""steady"", ""trend_score"": 40}",276203,662,"[501208, 501434, 501432, 507859, 501175, 501727, 501271, 501827, 503442, 503456, 503434, 503431]",PR,,324121,1090392,9,324121,714179,126,1090392,4811740,4811740,366,4811740,366,2312672,"[{""1"": 501208}, {""2"": 501434}, {""3"": 501432}, {""4"": 507859}, {""5"": 501175}, {""6"": 501727}, {""7"": 501271}, {""8"": 501827}, {""9"": 503442}, {""10"": 503456}, {""11"": 503434}, {""12"": 503431}]","reggaeton, perreo, dembow, urbano latino, house, rap maromba, alternative hip-hop, trap latino, caribbean alternative, caribbean dance, caribbean electronic, caribbean hip-hop/rap",,https://i.scdn.co/image/ab6761610000e5eb8e99852fde579376fe051523,1.2619,6804111,96,270,6,,,,,,,,Noriel,96,270,73,75,9,126,285,428005,33,135,374045,279296756,61990,he/him,618,972,29665227,,116880,99476,26462715,11288673,9546312,0.492809,2.029182,19371204,101594594,78,285,11288673,428005,101594594,608042,1800000,20294140882,20621242,732661,757,22272,,,,,23,5800000,2759829468,2673550,33,352366,70472628,135,193011173,352366,193011173
258,281,775593,65851522,False,0,2,,99000,0,,"{""stage"": ""superstar"", ""stage_score"": 15, ""trend"": ""steady"", ""trend_score"": 47}",2967,229,"[501146, 501121, 501124, 501120, 501872, 507626, 501871, 501162, 501524, 503537, 503515, 503512, 503511, 422955]",US,Miami,4063001,5582263,56,4063001,4722907,384,5582263,15367472,15367472,3203,15367472,3203,5709946,"[{""1"": 501146}, {""2"": 501121}, {""3"": 501124}, {""4"": 501120}, {""5"": 501872}, {""6"": 507626}, {""7"": 501871}, {""8"": 501162}, {""9"": 501524}, {""10"": 503537}, {""11"": 503515}, {""12"": 503512}, {""13"": 503511}, {""14"": 422955}]","dance, hip-hop/rap, electronic, pop, electropop, electro house, dance pop, east coast rap, pop rap, us dance, us electronic, us hip-hop/rap, us pop",Miami,https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452,2.0888,1065222,383,919,77437,240880,4180,37896199,11912,214570,342,169376,Flo Rida,383,919,258,281,56,384,859,1324674,39,241,9185041,5770813104,2599886,he/him,269,234,162280258,53205,3196148,68602,41676387,108540138,9414676,0.207902,4.809968,45284291,383548590,81,859,108540138,1324674,383548590,771127,6000000,24838339689,17724901,3181758,6505,24469,,,,,1459,5980000,6984724274,2553619,39,127282,66061299,241,350455972,127282,350455972
163,163,13155,3059692,False,888,6950,1,21,1505,46544,"{""stage"": ""superstar"", ""stage_score"": 4, ""trend"": ""steady"", ""trend_score"": 45}",1779041,893,"[501239, 507737, 501901, 501272, 503869, 503865, 503847, 503844, 503863, 503850, 503843, 503848, 503866, 508136]",NG,Lagos,1114901,1375970,16,1114901,126263,40,1375970,303267,303267,34,303267,34,1941578,"[{""1"": 501239}, {""2"": 507737}, {""3"": 501901}, {""4"": 501272}, {""5"": 503869}, {""6"": 503865}, {""7"": 503847}, {""8"": 503844}, {""9"": 503863}, {""10"": 503850}, {""11"": 503843}, {""12"": 503848}, {""13"": 503866}, {""14"": 508136}]","afrobeats, naija, afroswing, amapiano, nigerian dance, nigerian easy listening, nigerian electronic, nigerian hip-hop/rap, nigerian instrumental, nigerian jazz, nigerian pop, nigerian r&b/soul, nigerian worldbeat",Lagos,https://i.scdn.co/image/ab6761610000e5ebff54cbafa23b728b49954587,2.9703,5350992,237,396,37,,,,33,316,,,Asake,237,396,163,163,16,40,116,206724,22,58,31681,23337241,57528,he/him,885,1275,36523468,,245427,36627,31596819,17602418,9367397,1.074508,0.930658,8717847,51094364,82,116,17602418,206724,51094364,2500000,18100000,7823537706,18055711,1220043,2204,2531,,,,,442,2030000,1061882748,1923050,22,1472,56472840,58,201220759,1472,201220759
